atraso,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,clasif_sbs,nivel_educ,vivienda_ALQUILADA,vivienda_FAMILIAR,vivienda_PROPIA
0,46,5179,3.0,12,4350.0,7183.35,285.7,216,1,2,False,False,True
0,22,3826,32.40158319378901,12,1054.47,11987.241038228825,3381.34,183,0,3,False,True,False
0,22,4052,32.40158319378901,12,1300.0,11987.241038228825,8728.97,157,0,3,False,True,False
0,30,4721,5.0,12,2200.0,11987.241038228825,6110.724308390023,200,0,3,False,True,False
0,38,4721,10.0,12,2200.0,447.75,415.79,188,1,3,False,True,False
2,43,3808,5.0,12,1056.0,690.0,2468.25,178,0,2,False,True,False
0,47,4264,32.40158319378901,12,732.68,2920.0,3751.15,199,0,2,False,True,False
0,47,5725,32.40158319378901,12,1250.0,11987.241038228825,1005.22,180,0,2,False,True,False
2,34,5329,13.0,12,4550.0,39308.4,57094.38,216,1,3,False,True,False
17,33,3696,32.40158319378901,12,1170.31,11987.241038228825,2247.93,194,1,2,False,False,True
1,45,12453,43.0,12,4000.0,8278.81,11269.6,197,0,2,False,True,False
1,41,3570,52.0,12,3784.12,11987.241038228825,6110.724308390023,190,0,2,False,True,False
2,38,7127,37.0,12,3600.0,8813.0,9488.76,194,1,2,False,True,False
0,52,6487,32.40158319378901,12,3137.25,11987.241038228825,1087.33,197,4,2,False,True,False
1,55,3260,17.0,10,1000.0,11987.241038228825,2323.89,213,0,2,False,False,True
2,25,4264,32.40158319378901,12,2000.0,82.35,2224.72,196,2,3,False,True,False
0,29,4995,12.0,12,4000.0,883.01,24.21,199,1,2,False,True,False
2,33,3899,68.0,12,1400.0,3322.0,8433.16,198,0,1,False,False,True
24,45,4325,36.0,4,2700.0,7445.9,6110.724308390023,197,2,3,False,True,False
0,48,6913,22.0,3,7000.0,6875.0,24385.39,219,3,3,False,True,False
0,45,4598,32.40158319378901,12,988.81,4203.0,4605.44,197,1,2,False,False,True
0,40,4174,45.0,0,6500.0,16507.17,6110.724308390023,184,1,3,True,False,False
14,41,7886,62.0,11,3223.0,26399.71,888.23,216,1,2,False,False,True
0,36,4174,32.40158319378901,0,6000.0,14100.73,10011.39,201,0,3,False,False,True
2,29,5301,32.40158319378901,12,1273.0,11987.241038228825,4129.03,175,1,2,False,True,False
21,32,6456,26.0,12,2100.0,6210.7,3048.46,173,0,3,False,True,False
0,32,3904,12.0,12,2985.8,7590.0,6972.69,211,0,2,False,True,False
2,35,5817,32.40158319378901,12,1310.0,3701.53,3120.93,198,2,3,False,True,False
32,34,6701,32.40158319378901,2,2700.0,1049.94,6110.724308390023,210,2,3,False,True,False
2,53,15101,7.0,12,2200.0,11987.241038228825,9105.71,216,0,2,False,False,True
0,38,6059,32.40158319378901,12,725.0,483.14,124.36,175,2,2,False,True,False
2,28,5550,32.40158319378901,12,1911.81,5871.14,8286.93,199,1,2,False,True,False
2,44,4874,109.0,12,3555.0,9964.86,34698.24,209,1,2,False,True,False
0,20,5725,32.40158319378901,12,8750.0,11987.241038228825,6110.724308390023,160,0,3,False,True,False
1,25,3902,32.40158319378901,12,1000.0,700.0,2233.43,188,0,2,False,True,False
0,34,4386,32.40158319378901,11,1366.67,11987.241038228825,0.05,185,0,3,False,True,False
0,26,4690,23.0,12,1000.0,1690.0,4910.96,169,1,2,False,True,False
2,23,4144,32.40158319378901,12,1100.0,11987.241038228825,1978.2,168,0,2,False,False,True
0,40,4174,46.0,0,6500.0,17286.54,6110.724308390023,191,1,3,True,False,False
1,51,4995,32.40158319378901,12,5500.0,11987.241038228825,14938.19,216,0,2,False,False,True
0,41,5240,38.0,12,25000.0,61566.0,47928.11,231,2,3,False,False,True
51,34,4144,24.0,11,2500.0,900.0,836.94,194,2,2,False,True,False
0,35,5725,10.0,12,1800.0,5273.91,2308.14,190,1,3,False,True,False
0,36,4113,32.40158319378901,12,1000.0,5940.47,1757.9,196,1,2,False,False,True
0,47,3168,32.40158319378901,12,2500.0,12800.0,20322.93,200,0,3,False,True,False
0,33,7339,76.0,12,2050.0,7954.77,2049.96,197,0,2,False,True,False
2,25,4344,32.40158319378901,12,1043.77,11987.241038228825,3082.48,170,0,3,False,True,False
7,30,6456,32.40158319378901,12,700.0,11987.241038228825,6110.724308390023,168,4,3,False,True,False
1,38,7673,32.40158319378901,10,2300.0,11987.241038228825,3578.23,202,4,3,False,True,False
8,33,5148,17.0,12,3567.0,18715.84,1486.3,200,1,3,False,True,False
0,34,6031,51.0,12,2500.0,2965.82,1477.92,188,1,3,False,True,False
2,37,4113,14.0,12,1306.93,9723.12,3397.32,175,0,0,False,True,False
0,35,6821,79.0,7,30000.0,27017.41,9553.17,224,0,3,False,False,True
2,34,3801,32.40158319378901,10,758.81,2050.0,2155.44,178,0,2,True,False,False
0,27,4629,32.40158319378901,12,2800.0,11987.241038228825,57094.38,205,0,2,False,False,True
24,33,5909,48.0,12,2300.0,9913.57,554.09,192,1,2,False,True,False
25,27,3960,25.0,12,700.0,6780.11,100.46,175,1,2,False,True,False
0,38,5360,47.0,0,7916.0,33071.33,5558.13,202,3,3,False,True,False
1,27,3796,7.0,11,814.0,500.0,1789.34,200,0,2,False,True,False
2,31,6670,32.40158319378901,12,1500.0,11987.241038228825,6110.724308390023,207,0,2,False,False,True
0,31,3534,32.40158319378901,12,1256.0,11987.241038228825,6110.724308390023,195,0,3,False,True,False
0,53,3565,13.0,12,1400.0,11987.241038228825,2902.06,182,0,2,False,True,False
25,31,4509,17.0,12,4800.0,11971.05,8.25,209,1,3,False,True,False
27,35,4995,15.0,12,3300.0,355.1,6178.08,221,1,3,False,True,False
3,38,4509,48.0,7,6095.0,50749.67,57094.38,213,1,2,False,False,True
0,35,4598,55.0,12,6600.0,885.0,6110.724308390023,221,0,3,False,True,False
1,33,3960,14.0,12,1730.0,1100.0,2869.13,180,0,2,False,True,False
0,40,4144,32.40158319378901,12,1890.11,11987.241038228825,8390.52,201,0,2,False,False,True
0,29,5173,32.40158319378901,12,756.11,11987.241038228825,4611.68,180,0,3,False,True,False
59,24,4295,32.40158319378901,10,1800.0,525.0,3475.93,161,2,2,False,True,False
0,40,4874,66.0,0,9100.0,59621.15,6110.724308390023,201,1,3,False,False,True
0,46,5605,12.0,12,1280.0,8465.0,2646.73,173,0,2,False,True,False
0,25,4052,32.40158319378901,12,2815.16,4693.52,4839.62,174,0,2,False,True,False
1,28,4071,12.0,12,1002.39,500.0,2196.74,197,0,3,False,False,True
0,29,4448,15.0,12,4000.0,9878.0,3819.16,207,0,3,False,True,False
32,46,4830,32.40158319378901,12,1300.0,1000.0,825.47,188,2,3,False,True,False
0,42,4295,32.40158319378901,12,4550.0,11987.241038228825,8505.52,205,0,3,False,True,False
0,46,4386,32.40158319378901,12,1500.0,11987.241038228825,0.65,170,0,3,False,True,False
2,32,5845,40.0,12,1272.73,3255.0,6110.724308390023,175,1,2,False,True,False
0,29,5148,57.0,12,3555.0,21055.0,57094.38,221,1,3,False,False,True
0,23,4935,12.0,11,2000.0,5167.44,579.7,180,1,3,False,True,False
0,32,4036,32.40158319378901,0,30000.0,3000.0,57094.38,228,1,0,False,False,True
0,58,4448,15.0,12,6000.0,32685.54,33519.57,238,1,3,False,False,True
0,41,4598,17.0,12,6606.63,21766.6,31066.54,217,0,3,False,False,True
0,33,4935,11.0,12,2000.0,8243.55,494.07,188,1,3,False,True,False
0,26,5786,12.0,12,11812.0,797.95,747.99,186,0,2,False,True,False
0,26,5786,12.0,12,11812.0,797.95,747.99,186,0,2,False,True,False
0,35,5544,1.0,12,2500.0,6305.0,50800.72,194,0,2,False,True,False
2,41,7735,32.40158319378901,12,2019.79,8363.56,8870.17,185,1,2,False,True,False
2,29,5574,32.40158319378901,12,755.8,10150.22,5131.5,194,1,2,False,True,False
22,33,3137,24.0,0,3000.0,3640.0,6110.724308390023,175,3,3,False,True,False
1,51,5360,32.40158319378901,11,1100.0,11987.241038228825,238.04,199,0,2,False,False,True
0,36,4424,7.0,12,1228.92,10422.3,495.18,196,0,2,False,False,True
0,31,5301,25.0,12,2200.0,698.48,4014.1,193,0,3,False,True,False
0,31,3534,26.0,1,3000.0,32924.42,9016.48,195,0,3,False,True,False
2,32,5421,32.40158319378901,8,2000.0,800.0,57094.38,214,1,3,False,False,True
0,53,4052,15.0,12,6000.0,17169.41,1598.47,199,0,3,True,False,False
22,33,4627,40.0,12,1555.51,650.0,4895.56,192,1,2,False,True,False
22,33,4629,40.0,12,2500.0,650.0,4895.56,191,1,2,False,True,False
0,36,6151,32.40158319378901,12,2545.53,11987.241038228825,6110.724308390023,185,0,0,False,True,False
1,38,4904,32.40158319378901,12,4700.0,20930.76,6110.724308390023,233,2,3,False,False,True
1,51,4570,32.40158319378901,12,3500.0,7322.28,10547.96,217,0,3,False,False,True
2,44,3474,12.0,12,9525.0,12470.45,19459.86,217,1,3,False,False,True
0,35,6456,32.40158319378901,12,1500.0,3561.74,6110.724308390023,177,0,3,False,True,False
0,41,8739,75.0,11,1450.0,28349.23,1530.38,235,1,3,False,False,True
6,52,15253,32.40158319378901,5,5324.69,5583.95,4734.41,180,1,3,False,True,False
0,32,5605,32.40158319378901,8,4000.0,9680.0,5161.85,195,0,3,False,True,False
0,39,5117,6.0,12,2581.0,15840.0,5866.94,182,2,3,False,True,False
2,29,3809,2.0,12,3600.0,28436.72,11048.1,193,0,3,False,True,False
22,59,12026,87.0,0,1700.0,17787.72,8664.73,207,1,3,False,True,False
0,46,7155,32.40158319378901,12,4000.0,11987.241038228825,5269.47,207,0,2,False,False,True
0,32,5909,42.0,12,7000.0,16303.72,10182.81,214,0,3,False,True,False
0,25,4751,13.0,12,1600.0,4816.84,381.52,211,0,2,False,True,False
0,25,6456,22.0,12,13500.0,718.54,151.66,194,0,2,False,True,False
0,42,11844,32.40158319378901,11,1353.59,516.93,338.87,192,0,2,False,True,False
23,27,5162,40.0,12,3459.71,12542.49,14468.82,213,1,3,False,False,True
21,33,4295,23.0,12,2714.69,1849.3,6110.724308390023,212,2,3,False,True,False
0,34,3474,47.0,6,4400.0,3500.0,2879.18,197,3,3,False,True,False
0,37,4570,32.40158319378901,12,1000.0,11987.241038228825,1959.33,180,0,3,False,True,False
0,30,4874,32.40158319378901,6,3500.0,4118.81,8807.36,217,2,3,False,True,False
0,31,4995,11.0,12,2600.0,599.53,6745.26,203,0,3,False,True,False
22,33,5391,47.0,12,2817.0,9300.0,131.8,219,0,3,False,True,False
2,30,4144,32.40158319378901,12,2024.59,13154.61,1719.99,233,1,3,False,False,True
0,26,3269,5.0,10,881.31,800.0,1050.32,169,0,2,False,True,False
0,30,5329,18.0,12,950.0,11987.241038228825,6110.724308390023,175,0,2,False,True,False
0,65,7035,32.40158319378901,12,3000.0,18200.37,5346.86,214,1,3,False,True,False
27,32,4386,78.0,0,6624.0,32386.9,466.84,199,0,3,False,False,True
0,30,5391,24.0,12,800.0,708.8,6110.724308390023,194,0,2,False,True,False
0,28,4325,29.0,12,3000.0,3075.93,1072.2,219,0,3,False,True,False
0,38,4883,24.0,12,981.69,750.0,127.36,196,0,2,False,False,True
1,40,5148,32.40158319378901,12,4500.0,934.28,6110.724308390023,217,0,3,False,True,False
24,36,4113,61.0,12,3000.0,15193.57,3091.61,202,0,3,False,True,False
0,41,6943,32.40158319378901,12,2850.0,8596.69,7336.48,209,1,2,False,False,True
2,45,4052,32.40158319378901,12,1229.94,11987.241038228825,3728.26,188,0,3,False,True,False
0,32,5694,22.0,12,1100.0,958.9,6110.724308390023,175,0,2,False,True,False
2,42,5574,8.0,12,1916.0,11987.241038228825,7231.78,185,0,2,False,True,False
1,23,4417,32.40158319378901,12,1404.54,3021.95,6110.724308390023,161,2,2,False,True,False
1,43,6790,50.0,12,1700.0,985.0,2802.25,185,0,2,False,True,False
0,40,6031,12.0,12,3000.0,9575.42,6918.21,205,1,3,False,True,False
1,27,3930,32.40158319378901,12,900.0,500.0,5182.53,168,0,2,False,True,False
24,57,6059,38.0,12,2398.0,13710.34,6063.3,212,2,3,False,True,False
22,33,5391,48.0,12,2817.0,10800.0,38.71,219,1,3,False,True,False
0,38,4233,15.0,12,3000.0,64062.98,23672.82,221,1,3,False,False,True
0,48,5026,68.0,0,4501.49,10944.6,5717.98,185,1,3,False,True,False
0,51,5148,11.0,12,2000.0,7791.8,608.2,221,0,3,False,True,False
9,36,5605,32.40158319378901,12,1800.0,11987.241038228825,6110.724308390023,201,0,2,False,False,True
0,41,6425,32.40158319378901,12,3000.0,5687.2,961.48,223,1,3,False,False,True
0,29,7066,59.0,0,9200.0,10822.64,2576.59,199,0,3,False,True,False
0,26,3765,6.0,12,1430.29,1040.0,1992.57,169,0,2,False,True,False
1,56,8800,32.40158319378901,0,5359.62,3698.7,6110.724308390023,179,1,3,False,False,True
1,32,5124,11.0,12,1097.77,500.0,1704.69,168,1,2,False,True,False
0,29,4113,32.40158319378901,12,2300.0,24472.22,214.69,211,0,2,False,True,False
0,45,4629,105.0,12,2000.0,1500.0,9256.54,193,0,3,False,True,False
0,48,4021,57.0,9,8000.0,17314.45,6110.724308390023,185,1,3,False,True,False
1,42,8282,32.40158319378901,9,7394.0,11987.241038228825,6110.724308390023,217,0,3,False,False,True
0,22,4448,32.40158319378901,12,2100.0,11987.241038228825,9.75,180,0,3,False,True,False
2,32,4113,32.40158319378901,12,2200.0,11987.241038228825,6110.724308390023,211,0,2,False,False,True
2,32,4113,32.40158319378901,12,2200.0,11987.241038228825,6110.724308390023,211,0,2,False,False,True
0,31,4233,64.0,0,148.0,13110.0,44007.42,197,1,3,False,False,True
0,33,6456,39.0,12,2500.0,5052.54,6110.724308390023,200,0,3,False,True,False
0,38,5939,82.0,12,30000.0,44280.4,4912.37,190,1,3,False,True,False
0,68,3809,9.0,12,2822.17,3000.0,2479.98,214,0,3,False,True,False
0,28,6790,45.0,12,5070.0,36298.56,2776.37,233,0,3,False,False,True
2,38,3449,32.40158319378901,12,1677.58,11987.241038228825,5462.84,192,0,0,False,False,True
0,27,4448,8.0,12,8250.0,124.3,2163.88,222,0,3,False,True,False
0,35,4386,82.0,12,5255.0,16874.48,7657.37,240,3,3,False,False,True
0,42,4174,32.40158319378901,12,3400.0,11987.241038228825,1193.13,205,0,3,False,True,False
0,42,4174,32.40158319378901,12,3400.0,11987.241038228825,1193.13,199,0,3,False,True,False
2,42,7400,32.40158319378901,12,1726.37,11987.241038228825,451.03,180,2,2,False,True,False
2,36,4325,32.40158319378901,12,2400.0,11987.241038228825,2371.66,185,0,3,False,True,False
2,34,4448,15.0,12,11000.0,2267.64,543.78,217,0,3,False,True,False
0,41,4291,32.40158319378901,12,1805.89,6200.0,6110.724308390023,178,2,2,False,True,False
1,28,4174,32.40158319378901,12,850.0,805.0,2421.3,175,1,2,False,True,False
0,31,4113,9.0,12,793.0,2213.25,2011.21,175,0,2,False,True,False
0,29,5100,19.0,12,1611.24,2600.0,3377.98,175,0,2,False,True,False
0,33,4589,32.40158319378901,12,625.35,11987.241038228825,2325.35,175,0,2,False,True,False
1,38,3867,118.0,9,7500.0,33319.05,57094.38,195,1,3,False,True,False
0,35,4843,32.40158319378901,12,2100.0,11987.241038228825,0.22,202,4,3,False,True,False
2,52,5482,36.0,12,3300.0,13090.0,4140.31,197,0,2,False,True,False
0,22,5301,24.0,12,7000.0,97855.0,6534.73,201,0,3,False,False,True
0,25,4205,20.0,12,2500.0,7347.25,646.51,198,0,2,False,True,False
0,45,11296,49.0,12,2500.0,24293.78,1100.68,197,0,2,False,True,False
8,29,5970,9.0,12,4900.0,10700.0,7772.27,215,0,3,True,False,False
0,30,4148,32.40158319378901,12,965.2,11987.241038228825,3662.81,175,0,2,False,True,False
0,29,6365,43.0,12,1133.86,7335.71,6110.724308390023,183,3,3,False,True,False
0,36,4995,32.40158319378901,12,1063.46,1600.0,5031.91,198,0,0,False,False,True
2,27,3779,9.0,12,781.99,2563.0,1682.69,181,0,2,False,True,False
0,31,4532,21.0,12,2400.0,1953.25,830.71,200,2,3,False,True,False
0,52,6701,32.40158319378901,0,2366.0,11987.241038228825,6110.724308390023,176,0,3,False,True,False
0,33,6456,27.0,12,2100.0,392.77,470.47,202,3,2,False,True,False
0,29,4948,10.0,12,1672.53,1800.0,472.36,180,3,2,False,True,False
0,22,4690,32.40158319378901,9,900.0,1152.0,2655.99,164,0,3,False,True,False
0,30,4478,32.40158319378901,12,2100.0,11987.241038228825,7486.41,195,4,3,False,True,False
0,50,13214,35.0,7,1679.0,12205.24,41652.53,184,1,2,False,True,False
0,25,4417,4.0,12,1193.15,4621.81,1981.63,188,1,2,False,False,True
55,28,4715,37.0,12,595.99,500.0,1778.55,175,2,2,False,True,False
0,30,4843,11.0,11,2754.0,7644.93,1617.59,193,0,3,False,True,False
0,21,3930,32.40158319378901,12,1281.37,11987.241038228825,2755.23,180,0,3,False,True,False
2,50,3930,11.0,12,2247.0,1100.0,1100.97,216,0,2,False,False,True
9,35,8769,54.0,12,3690.0,7035.01,28.83,170,0,3,False,True,False
0,31,3595,6.0,12,799.77,500.0,2198.09,213,0,2,False,False,True
14,47,6548,32.40158319378901,12,800.0,836.82,6110.724308390023,178,1,2,False,True,False
0,22,4238,32.40158319378901,12,799.39,2208.9,1450.2,156,1,2,False,True,False
0,32,4325,32.40158319378901,12,3004.75,11987.241038228825,19911.69,211,1,2,False,False,True
0,33,4935,32.40158319378901,12,1100.0,1679.13,6110.724308390023,178,1,3,False,True,False
1,24,4073,32.40158319378901,12,895.42,11987.241038228825,4435.84,159,0,3,False,True,False
2,29,3931,9.0,12,784.0,2530.0,2812.53,194,0,2,False,False,True
1,29,5725,32.40158319378901,12,1012.86,11987.241038228825,2006.21,213,0,2,False,False,True
2,36,4935,32.40158319378901,12,2987.08,776.15,8519.9,233,0,3,False,False,True
2,36,4935,32.40158319378901,12,2987.08,776.15,8519.9,233,0,3,False,False,True
0,36,3842,15.0,12,2471.63,5200.0,4692.56,199,0,3,False,False,True
31,27,6456,32.40158319378901,12,1500.0,11987.241038228825,2863.65,177,2,2,False,True,False
17,31,4813,32.40158319378901,12,848.75,2700.0,2848.67,175,1,2,False,True,False
0,37,4995,98.0,12,2100.0,11987.241038228825,6110.724308390023,211,4,3,False,True,False
0,23,3687,32.40158319378901,12,1974.42,11987.241038228825,6110.724308390023,164,0,3,False,True,False
0,43,9196,32.40158319378901,0,1800.0,1130.98,5865.07,197,1,3,False,False,True
0,31,4660,37.0,2,4500.0,35054.75,4236.11,195,0,3,False,True,False
0,28,6456,15.0,12,1200.0,4000.0,2205.92,194,0,2,False,False,True
56,25,4295,47.0,12,2700.0,3100.0,2602.61,186,4,2,False,True,False
10,54,7339,32.40158319378901,12,1800.0,11987.241038228825,6110.724308390023,196,0,2,False,True,False
2,28,3991,13.0,12,1400.0,4276.36,2500.0,196,0,2,False,False,True
0,32,5301,32.40158319378901,12,2711.19,2763.32,6110.724308390023,207,0,3,False,True,False
10,42,9896,7.0,1,2500.0,11987.241038228825,459.46,202,1,3,False,True,False
0,27,4843,7.0,12,2400.0,1929.5,3299.82,194,1,3,False,True,False
0,36,4843,18.0,0,30000.0,41127.4,1256.07,202,1,3,False,True,False
0,32,6090,32.40158319378901,12,1500.0,2032.8,6110.724308390023,180,1,3,False,True,False
0,45,4721,32.40158319378901,12,2200.0,945.0,4179.14,197,4,2,False,True,False
0,31,5666,7.0,12,966.95,2070.0,6110.724308390023,183,0,3,False,True,False
0,31,4263,18.0,11,1338.0,3390.53,6110.724308390023,155,0,2,False,True,False
10,34,5301,32.40158319378901,11,2126.1,11987.241038228825,6110.724308390023,202,0,3,False,True,False
7,32,3991,11.0,12,1200.0,2090.0,1565.7,183,0,3,False,True,False
3,28,6456,3.0,12,5000.0,12236.88,12166.26,208,0,3,False,True,False
0,27,6090,27.0,12,3900.0,36289.58,4710.71,194,3,3,False,True,False
48,38,5436,55.0,12,1283.24,2300.0,773.15,183,2,2,True,False,False
0,36,8647,29.0,0,1583.0,2971.0,6110.724308390023,186,0,3,False,True,False
1,22,3960,32.40158319378901,12,1322.33,11987.241038228825,2167.74,164,0,3,False,True,False
2,36,3718,61.0,11,3500.0,4500.0,7768.3,197,0,3,False,True,False
0,36,7339,32.40158319378901,12,800.0,762.62,771.56,215,1,2,False,True,False
1,37,4417,32.40158319378901,4,3619.0,11987.241038228825,6110.724308390023,190,0,3,False,True,False
28,38,4874,32.40158319378901,12,1400.0,11987.241038228825,1939.22,198,0,2,False,False,True
22,40,6090,39.0,12,2100.0,3440.0,98.64,197,0,2,False,True,False
0,23,4233,32.40158319378901,12,747.05,11987.241038228825,2130.06,157,0,3,False,True,False
0,33,3718,40.0,12,3000.0,13819.1,6110.724308390023,211,1,2,False,True,False
0,51,6456,88.0,0,10500.0,9505.88,3485.95,218,0,3,False,False,True
0,30,4086,12.0,12,691.05,1000.0,529.21,175,0,2,False,True,False
23,33,4598,18.0,12,3000.0,5161.16,281.34,206,2,3,False,True,False
0,40,7186,32.40158319378901,12,2500.0,11987.241038228825,9760.7,184,0,2,False,False,True
0,49,6121,32.40158319378901,12,2500.0,3029.65,5550.66,158,1,3,False,True,False
0,49,6121,32.40158319378901,12,2500.0,3029.65,5550.66,158,1,3,False,True,False
0,32,7551,10.0,12,6000.0,33246.41,8449.23,180,1,3,False,True,False
24,29,5513,17.0,12,636.98,1600.0,334.37,194,0,2,False,True,False
0,25,3457,32.40158319378901,12,840.91,800.0,1496.49,196,0,3,False,True,False
0,28,3779,32.40158319378901,2,30000.0,1310.0,36585.55,192,0,2,False,True,False
0,46,6425,55.0,6,30000.0,27877.14,6019.73,204,2,3,False,False,True
25,38,5544,15.0,12,1200.0,11987.241038228825,6110.724308390023,175,0,2,False,True,False
16,46,6456,32.40158319378901,12,5300.0,17613.71,6110.724308390023,204,4,3,False,False,True
1,24,3311,7.0,12,815.52,500.0,2799.63,156,1,2,False,True,False
26,36,4964,89.0,12,2100.0,5250.0,26134.4,201,2,3,False,False,True
0,37,5117,18.0,12,2200.0,2048.47,1222.22,221,0,3,False,False,True
0,36,4417,32.40158319378901,12,2850.0,11987.241038228825,2995.27,195,0,3,False,True,False
0,28,4325,13.0,12,1450.0,2470.0,401.09,177,0,2,False,True,False
0,32,7551,32.40158319378901,5,1700.0,7403.08,348.63,188,2,3,False,True,False
0,37,4144,32.40158319378901,12,862.98,2265.0,1953.26,189,1,2,False,True,False
0,29,4690,20.0,12,4600.0,2550.0,1313.1,200,0,3,False,True,False
0,35,4570,21.0,12,6586.12,1067.0,148.22,182,0,3,False,True,False
0,32,4264,32.40158319378901,12,2500.0,11987.241038228825,6110.724308390023,200,0,3,False,True,False
0,48,5666,32.40158319378901,12,1600.0,11987.241038228825,218.99,183,0,0,False,True,False
0,47,5513,32.40158319378901,12,1116.64,11987.241038228825,944.68,204,0,3,False,True,False
